score	p-value
0.7342986464500427	0.006629457545561692
0.7340376973152161	0.006631405667085513
0.7340266704559326	0.006633353788609333
0.7339412569999695	0.006635301910133154
0.7339140176773071	0.006637250031656975
0.7338336706161499	0.006639198153180795
0.7337961196899414	0.006641146274704616
0.7336121797561646	0.006643094396228437
0.7335759997367859	0.006645042517752257
0.7334504127502441	0.0066469906392760784
0.7334065437316895	0.006648938760799899
0.733372688293457	0.006650886882323719
0.7331343293190002	0.00665283500384754
0.7330573201179504	0.006654783125371361
0.7328240275382996	0.006656731246895181
0.732632577419281	0.006658679368419002
0.7326307892799377	0.006660627489942823
0.7326124906539917	0.006662575611466643
0.7325959205627441	0.006664523732990464
0.7324984669685364	0.006666471854514284
0.732211172580719	0.0066684199760381055
0.7321430444717407	0.006670368097561926
0.731873095035553	0.0066742643406095675
0.7317299246788025	0.006676212462133388
0.7317243814468384	0.006678160583657208
0.731555700302124	0.00668010870518103
0.7315413355827332	0.00668205682670485
0.7315049767494202	0.00668400494822867
0.7314854264259338	0.006685953069752491
0.7312377691268921	0.006687901191276312
0.7311487197875977	0.0066898493128001325
0.7310658097267151	0.006691797434323953
0.7310653328895569	0.006693745555847774
0.7308736443519592	0.0066956936773715945
0.7308467030525208	0.006697641798895415
0.7305566668510437	0.006699589920419235
0.7303247451782227	0.006701538041943057
0.7303122878074646	0.006703486163466877
0.7301393747329712	0.006705434284990697
0.730082094669342	0.006709330528038339
0.7300063967704773	0.0067112786495621595
0.7296640276908875	0.006713226771085981
0.7296093702316284	0.006715174892609801
0.7293986678123474	0.006719071135657442
0.7292211055755615	0.006721019257181263
0.7291568517684937	0.006722967378705084
0.729088544845581	0.006724915500228904
0.7288455963134766	0.006726863621752725
0.728778600692749	0.006728811743276546
0.728733479976654	0.006730759864800366
0.728729248046875	0.0067327079863241865
0.7286665439605713	0.006734656107848008
0.7285485863685608	0.006736604229371828
0.7285342216491699	0.0067385523508956486
0.7284353375434875	0.00674050047241947
0.7284207940101624	0.00674244859394329
0.7282297015190125	0.006744396715467111
0.728153645992279	0.006746344836990932
0.72808438539505	0.006748292958514752
0.7279546856880188	0.006750241080038573
0.7279176712036133	0.006752189201562393
0.7279137969017029	0.006754137323086214
0.7276305556297302	0.006756085444610035
0.7275937795639038	0.006758033566133855
0.7273997664451599	0.0067599816876576764
0.7273858785629272	0.006761929809181497
0.727263331413269	0.006763877930705317
0.7271963953971863	0.006765826052229138
0.7271318435668945	0.006767774173752959
0.7269701957702637	0.006769722295276779
0.7268911004066467	0.0067716704168006
0.726814866065979	0.006773618538324421
0.7265616655349731	0.006775566659848241
0.726524293422699	0.006777514781372062
0.7265127301216125	0.006779462902895883
0.7264178991317749	0.0067814110244197034
0.7263602614402771	0.006783359145943524
0.7260288000106812	0.006785307267467344
0.7259659767150879	0.0067872553889911655
0.725720226764679	0.006789203510514986
0.7255972027778625	0.006791151632038806
0.7255833148956299	0.006793099753562628
0.7255703806877136	0.006795047875086448
0.7255157828330994	0.006796995996610268
0.7252414226531982	0.006798944118134089
0.7251635789871216	0.00680089223965791
0.7250442504882812	0.0068028403611817305
0.7250387072563171	0.006804788482705551
0.7250362634658813	0.006806736604229372
0.7249569892883301	0.0068086847257531925
0.7249378561973572	0.006810632847277013
0.7249050140380859	0.006812580968800834
0.7248215675354004	0.006814529090324655
0.7248178124427795	0.006816477211848475
0.7247682213783264	0.006818425333372295
0.7246063351631165	0.006820373454896117
0.7244006991386414	0.006822321576419937
0.7242290377616882	0.0068242696979437575
0.7242240905761719	0.006826217819467579
0.7241743803024292	0.006828165940991399
0.7241172194480896	0.0068301140625152195
0.7240919470787048	0.00683206218403904
0.7237139940261841	0.006834010305562861
0.7235615849494934	0.006837906548610502
0.7235170006752014	0.006841802791658144
0.7235039472579956	0.006843750913181964
0.7234002947807312	0.006845699034705785
0.7233178615570068	0.006847647156229606
0.7232633829116821	0.006849595277753426
0.7231958508491516	0.0068515433992772466
0.7229423522949219	0.006853491520801068
0.7229113578796387	0.006855439642324888
0.7228509187698364	0.006857387763848709
0.7227972149848938	0.00685933588537253
0.7226235270500183	0.00686128400689635
0.7224581837654114	0.006863232128420171
0.7222995758056641	0.006865180249943991
0.7222681045532227	0.006867128371467812
0.7222015857696533	0.006869076492991633
0.7221651077270508	0.006871024614515453
0.7220898866653442	0.006872972736039274
0.7219521999359131	0.006874920857563095
0.7219462394714355	0.006876868979086915
0.7218382954597473	0.0068788171006107365
0.721783459186554	0.006880765222134557
0.7216763496398926	0.006882713343658377
0.7212527394294739	0.006884661465182198
0.7212456464767456	0.006886609586706019
0.7211980223655701	0.006888557708229839
0.7210875749588013	0.00689050582975366
0.7210595011711121	0.006892453951277481
0.720941960811615	0.0068944020728013014
0.7209204435348511	0.006896350194325122
0.7208664417266846	0.006898298315848942
0.7208616733551025	0.006902194558896584
0.7208549380302429	0.006904142680420404
0.7208436131477356	0.006906090801944226
0.7205447554588318	0.006908038923468046
0.7205373048782349	0.006909987044991866
0.7204824090003967	0.006911935166515688
0.7204731106758118	0.0069158314095633285
0.7203541398048401	0.006917779531087149
0.7203056812286377	0.00691972765261097
0.7201417684555054	0.0069216757741347905
0.720137357711792	0.006923623895658611
0.7201058268547058	0.006925572017182432
0.720079243183136	0.006927520138706253
0.7200537919998169	0.006929468260230073
0.7199932336807251	0.006931416381753893
0.7198964357376099	0.006935312624801535
0.7198867797851562	0.0069372607463253555
0.7197643518447876	0.006939208867849177
0.7195239663124084	0.006941156989372997
0.7194909453392029	0.0069431051108968175
0.7194607853889465	0.006945053232420639
0.7192577123641968	0.006947001353944459
0.7191576957702637	0.00694894947546828
0.7189868688583374	0.0069508975969921
0.71897953748703	0.006952845718515921
0.7188621759414673	0.006954793840039742
0.718701183795929	0.006956741961563562
0.7186643481254578	0.006958690083087383
0.7186363935470581	0.006960638204611204
0.7186147570610046	0.006962586326135024
0.7185750603675842	0.0069645344476588445
0.7185467481613159	0.006966482569182666
0.7185194492340088	0.006968430690706486
0.7184435129165649	0.006970378812230307
0.7183858752250671	0.006972326933754128
0.7182267308235168	0.006974275055277948
0.7182177901268005	0.006976223176801769
0.718209981918335	0.00697817129832559
0.7181772589683533	0.00698011941984941
0.7181398868560791	0.006982067541373231
0.7181342840194702	0.006984015662897051
0.7180707454681396	0.006985963784420872
0.7180675268173218	0.006987911905944693
0.7179439663887024	0.006989860027468513
0.7179079055786133	0.0069918081489923345
0.7178137898445129	0.006993756270516155
0.7178121209144592	0.006995704392039975
0.7177364230155945	0.006999600635087617
0.7175488471984863	0.007001548756611437
0.71744304895401	0.007003496878135258
0.717321515083313	0.007005444999659079
0.7171534299850464	0.0070073931211828994
0.7170994877815247	0.00700934124270672
0.7170447707176208	0.007011289364230541
0.7170271277427673	0.0070132374857543615
0.7169666886329651	0.007017133728802002
0.7169424295425415	0.007019081850325824
0.7169187664985657	0.007021029971849644
0.7169034481048584	0.007022978093373464
0.7168658375740051	0.007026874336421106
0.7168223857879639	0.0070288224579449264
0.7168081402778625	0.007030770579468747
0.7167915105819702	0.007032718700992568
0.7167720198631287	0.0070346668225163885
0.7167549729347229	0.007036614944040209
0.716744065284729	0.00703856306556403
0.7165125608444214	0.007040511187087851
0.7164112329483032	0.007042459308611671
0.716362476348877	0.007044407430135492
0.7163041830062866	0.007046355551659313
0.7162991166114807	0.007048303673183133
0.7162775993347168	0.0070502517947069535
0.7162190079689026	0.007052199916230775
0.7161489725112915	0.007054148037754595
0.7161139249801636	0.0070560961592784155
0.7160722613334656	0.007058044280802237
0.7159739136695862	0.007059992402326057
0.7159735560417175	0.007061940523849878
0.715957522392273	0.007063888645373698
0.7159278988838196	0.007065836766897519
0.7158724665641785	0.00706778488842134
0.7158237099647522	0.00706973300994516
0.715801477432251	0.007071681131468981
0.7157670855522156	0.007073629252992802
0.7157101035118103	0.007075577374516622
0.7156557440757751	0.007077525496040443
0.7156274318695068	0.007079473617564264
0.7154867649078369	0.007081421739088084
0.7154209017753601	0.007083369860611905
0.7153409123420715	0.007085317982135726
0.7152795791625977	0.007087266103659546
0.7152398824691772	0.007089214225183367
0.7151595950126648	0.007091162346707188
0.715125560760498	0.007093110468231008
0.7151191830635071	0.007095058589754829
0.71510910987854	0.007097006711278649
0.7150377035140991	0.00709895483280247
0.7149801850318909	0.007100902954326291
0.7149766683578491	0.007102851075850111
0.7148624658584595	0.0071047991973739325
0.71484375	0.007106747318897753
0.7148349285125732	0.007108695440421573
0.7148049473762512	0.0071106435619453946
0.7147361636161804	0.007112591683469215
0.7146790027618408	0.007114539804993035
0.714659571647644	0.007116487926516856
0.7146498560905457	0.007118436048040677
0.714509904384613	0.007122332291088318
0.7144348621368408	0.007124280412612139
0.714410126209259	0.0071262285341359595
0.7143541574478149	0.00712817665565978
0.7143407464027405	0.0071301247771836
0.7143064737319946	0.007132072898707422
0.7143025994300842	0.007134021020231242
0.7141637802124023	0.007135969141755062
0.7141122817993164	0.007137917263278884
0.7140694856643677	0.007139865384802704
0.714054524898529	0.0071418135063265244
0.7140473127365112	0.007143761627850346
0.7140195369720459	0.007145709749374166
0.7139056921005249	0.0071476578708979865
0.7138571739196777	0.007149605992421807
0.7138404846191406	0.007151554113945628
0.7138254046440125	0.007153502235469449
0.713782787322998	0.007155450356993269
0.7136710286140442	0.00715739847851709
0.713626503944397	0.007159346600040911
0.7136092782020569	0.007161294721564731
0.7135610580444336	0.0071632428430885514
0.7134398221969604	0.007165190964612373
0.7134383916854858	0.007167139086136193
0.713375985622406	0.0071690872076600135
0.713358998298645	0.007171035329183835
0.7132935523986816	0.007172983450707655
0.7132267951965332	0.007174931572231476
0.7132136225700378	0.007178827815279117
0.7131829857826233	0.007180775936802938
0.7130761742591858	0.007184672179850579
0.7130559682846069	0.0071866203013744
0.7130010724067688	0.00718856842289822
0.7129998803138733	0.007190516544422041
0.712988018989563	0.007192464665945862
0.7128599882125854	0.007194412787469682
0.7128052115440369	0.007196360908993503
0.712799608707428	0.007198309030517324
0.7127734422683716	0.007200257152041144
0.712766170501709	0.007202205273564965
0.7126529812812805	0.007204153395088786
0.7126502394676208	0.007206101516612606
0.7125229239463806	0.007208049638136427
0.7124320268630981	0.007209997759660248
0.7123281955718994	0.007213894002707889
0.7122545838356018	0.007215842124231709
0.7121018767356873	0.0072177902457555305
0.7120556831359863	0.007219738367279351
0.7120080590248108	0.007221686488803171
0.7119743227958679	0.0072236346103269925
0.7119179964065552	0.007225582731850813
0.7117919921875	0.007227530853374633
0.7117415070533752	0.007229478974898454
0.7117233276367188	0.007231427096422275
0.7117196321487427	0.007233375217946095
0.7116743922233582	0.007235323339469916
0.7116591334342957	0.007237271460993737
0.7116442918777466	0.0072392195825175575
0.7114775776863098	0.007241167704041378
0.7114097476005554	0.007243115825565199
0.7113140821456909	0.0072450639470890196
0.7113025784492493	0.00724701206861284
0.7113013863563538	0.007250908311660482
0.7111725211143494	0.007252856433184302
0.71116042137146	0.007254804554708122
0.7111461758613586	0.007256752676231944
0.7110565900802612	0.007258700797755764
0.7110151648521423	0.0072606489192795845
0.7109491229057312	0.007262597040803405
0.7109053730964661	0.007266493283851047
0.7108709812164307	0.007268441405374867
0.7108088135719299	0.007270389526898688
0.710769534111023	0.007272337648422509
0.7106290459632874	0.007274285769946329
0.710606575012207	0.00727623389147015
0.7105381488800049	0.007278182012993971
0.7105353474617004	0.007280130134517791
0.7104231119155884	0.0072820782560416115
0.7101866602897644	0.007284026377565433
0.7101617455482483	0.007285974499089253
0.7101399898529053	0.007287922620613074
0.7100799083709717	0.007289870742136895
0.709951639175415	0.007291818863660715
0.7099224925041199	0.007293766985184536
0.7098502516746521	0.007295715106708356
0.7098493576049805	0.007297663228232177
0.7098351716995239	0.007299611349755998
0.7097808718681335	0.007301559471279818
0.7097160220146179	0.007303507592803639
0.7097103595733643	0.00730545571432746
0.7096332907676697	0.00730740383585128
0.7096199989318848	0.0073093519573751015
0.70961993932724	0.007311300078898922
0.7095620036125183	0.007313248200422742
0.709561288356781	0.007315196321946563
0.7095585465431213	0.007317144443470384
0.709515392780304	0.007319092564994204
0.7094714045524597	0.007321040686518025
0.709405779838562	0.007322988808041846
0.7093950510025024	0.007324936929565666
0.7093456983566284	0.007326885051089487
0.709280788898468	0.007328833172613307
0.7092711329460144	0.007332729415660949
0.7091957926750183	0.007334677537184769
0.7090755105018616	0.0073366256587085905
0.7090660929679871	0.007338573780232411
0.7090586423873901	0.007340521901756231
0.7090455889701843	0.007342470023280053
0.7089718580245972	0.007344418144803873
0.7089260220527649	0.007346366266327693
0.7089171409606934	0.007348314387851514
0.7088926434516907	0.007350262509375335
0.7088474035263062	0.0073522106308991555
0.7088403105735779	0.007354158752422976
0.7088199853897095	0.007356106873946797
0.70881187915802	0.0073580549954706176
0.7087244987487793	0.007360003116994438
0.7086672782897949	0.007361951238518258
0.7085963487625122	0.00736389936004208
0.708587646484375	0.0073658474815659
0.7084722518920898	0.00736779560308972
0.7084049582481384	0.007371691846137362
0.7083333134651184	0.0073736399676611825
0.7083020806312561	0.007375588089185004
0.7081814408302307	0.007377536210708824
0.7081727981567383	0.0073794843322326446
0.7081676125526428	0.007381432453756465
0.7080250382423401	0.007383380575280286
0.7080047726631165	0.007385328696804107
0.7080035209655762	0.007387276818327927
0.7079824805259705	0.007389224939851748
0.707928478717804	0.007391173061375569
0.7078570127487183	0.007393121182899389
0.7078513503074646	0.0073950693044232095
0.7078295350074768	0.007397017425947031
0.7078073024749756	0.007398965547470851
0.7077851891517639	0.007400913668994672
0.7077602744102478	0.007402861790518493
0.7076696157455444	0.007404809912042313
0.7076207995414734	0.007406758033566134
0.7076172232627869	0.007408706155089955
0.707610547542572	0.007410654276613775
0.7075514197349548	0.007412602398137596
0.707547128200531	0.007414550519661416
0.7075111269950867	0.007416498641185237
0.7074933648109436	0.007418446762709058
0.7074891924858093	0.007420394884232878
0.7074775695800781	0.0074223430057566995
0.7074699997901917	0.00742429112728052
0.7074665427207947	0.00742623924880434
0.7074268460273743	0.007428187370328161
0.7073938250541687	0.007430135491851982
0.7073822617530823	0.007432083613375802
0.7073599696159363	0.007434031734899623
0.7073295712471008	0.007435979856423444
0.707301914691925	0.007437927977947264
0.7072725892066956	0.007439876099471085
0.7072500586509705	0.007441824220994906
0.7072242498397827	0.0074437723425187265
0.7072156071662903	0.007445720464042547
0.7071373462677002	0.007447668585566367
0.7071064114570618	0.0074496167070901885
0.7071056962013245	0.007451564828614009
0.7070115208625793	0.007453512950137829
0.7069756984710693	0.007455461071661651
0.7069268226623535	0.007457409193185471
0.7068727016448975	0.007459357314709291
0.7068700790405273	0.007461305436233112
0.7068431973457336	0.007463253557756933
0.7068301439285278	0.0074652016792807535
0.7068098187446594	0.007467149800804574
0.7068000435829163	0.007469097922328395
0.7067391872406006	0.0074710460438522155
0.7067059278488159	0.007472994165376036
0.7066975831985474	0.007474942286899857
0.7066933512687683	0.007476890408423678
0.7066845893859863	0.007478838529947498
0.706662654876709	0.007480786651471318
0.7066315412521362	0.00748273477299514
0.7065852284431458	0.00748468289451896
0.7065735459327698	0.0074866310160427805
0.7065329551696777	0.007488579137566602
0.7065001726150513	0.007490527259090422
0.7064681053161621	0.0074924753806142426
0.706454336643219	0.007494423502138063
0.7064462900161743	0.007496371623661884
0.7064156532287598	0.007500267866709525
0.7064030170440674	0.007502215988233346
0.7064022421836853	0.007504164109757167
0.7063392400741577	0.007506112231280987
0.7063354849815369	0.007508060352804808
0.7062144875526428	0.007510008474328629
0.706211507320404	0.007511956595852449
0.706211268901825	0.00751390471737627
0.7062053084373474	0.007515852838900091
0.7061360478401184	0.007517800960423911
0.7061198949813843	0.007519749081947732
0.7061195373535156	0.007521697203471553
0.7060913443565369	0.007523645324995373
0.7060738205909729	0.007525593446519194
0.7060181498527527	0.007527541568043014
0.7060142159461975	0.007529489689566835
0.7060021162033081	0.007531437811090656
0.7059942483901978	0.007533385932614476
0.7059820890426636	0.0075353340541382974
0.7059748768806458	0.007537282175662118
0.7059716582298279	0.007539230297185938
0.705958366394043	0.0075411784187097595
0.7059429883956909	0.00754312654023358
0.7059102058410645	0.0075450746617574
0.7059051394462585	0.007547022783281221
0.7058422565460205	0.007548970904805042
0.7058380842208862	0.007550919026328862
0.7058358788490295	0.007552867147852683
0.7058281302452087	0.007554815269376504
0.7058212161064148	0.0075567633909003245
0.7058141231536865	0.007558711512424145
0.7058014273643494	0.007560659633947965
0.7058006525039673	0.0075626077554717865
0.7057964205741882	0.007564555876995607
0.7057930827140808	0.007566503998519427
0.7057899236679077	0.007568452120043249
0.705788254737854	0.007570400241567069
0.7057830691337585	0.007572348363090889
0.7057807445526123	0.007574296484614711
0.7057787775993347	0.007576244606138531
0.7057768702507019	0.0075781927276623515
0.7057727575302124	0.007580140849186172
0.7057692408561707	0.007582088970709993
0.7057673335075378	0.0075840370922338135
0.7057669758796692	0.007585985213757634
0.7057647705078125	0.007587933335281455
0.7057612538337708	0.007589881456805276
0.7057597637176514	0.007591829578329096
0.7057586908340454	0.007593777699852916
0.7057580947875977	0.007597673942900558
0.7057570219039917	0.0075996220644243785
0.7057561278343201	0.0076015701859482
0.7057547569274902	0.00760351830747202
0.7057543396949768	0.0076054664289958405
0.7057541608810425	0.007609362672043482
0.70575350522995	0.007611310793567303
0.7057528495788574	0.007613258915091123
0.7057527899742126	0.007615207036614944
0.7057526111602783	0.007617155158138765
0.7057521343231201	0.007619103279662585
0.705751895904541	0.007621051401186406
0.7057512402534485	0.007622999522710227
0.7057506442070007	0.007624947644234047
0.705750584602356	0.0076268957657578676
0.7057505249977112	0.007628843887281689
0.7057504057884216	0.007630792008805509
0.7057501673698425	0.00763274013032933
0.7057501077651978	0.007636636373376971
0.7057499885559082	0.007638584494900792
0.7057496309280396	0.007650273224043716
0.7057495713233948	0.0076541694670913575
0.70574951171875	0.007658065710138998
0.7057494521141052	0.0076697544392819225
0.7057493329048157	0.007673650682329564
0.7057492136955261	0.0076755988038533845
0.7057491540908813	0.007683391289948667
0.7057490944862366	0.007685339411472487
0.7057490348815918	0.0076970281406154115
0.7057489156723022	0.0077126131128059765
0.7057488560676575	0.007734042449568004
0.7057487964630127	0.007753523664806211
0.7057487368583679	0.0077885898522349825
0.7057486772537231	0.007909373386711863
0.7057486176490784	0.0135433408336012
0.7057485580444336	0.013611525086934924
0.7057484984397888	0.013619317573030205
0.705748438835144	0.013646591274363695
0.7057483792304993	0.013652435638935157
0.7057483196258545	0.013669968732649543
0.7057482600212097	0.013673864975697184
0.7057482004165649	0.013689449947887749
0.7057481408119202	0.01369139806941157
0.7057480812072754	0.013703086798554493
0.7057479619979858	0.013708931163125956
0.7057479023933411	0.01372061989226888
0.7057478427886963	0.0137225680137927
0.7057477235794067	0.013734256742935625
0.705747663974762	0.013738152985983266
0.7057476043701172	0.013742049229030906
0.7057475447654724	0.01374984171512619
0.7057474851608276	0.01375373795817383
